,Unnamed: 0, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2591,382,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:11),Def,NOP @ MIL,NOP,MIL,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/41/cc6721f0-556b-7ea5-8549-bbdc0f82716e_1280x720.mp4
2592,383,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/41/cc6721f0-556b-7ea5-8549-bbdc0f82716e_1280x720.mp4
2593,384,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2594,385,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2595,386,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2596,387,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2597,388,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2598,389,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:7),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2599,390,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:8),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/337/a3e6d6ff-11de-43ff-ad1d-e748478a7f3d_1280x720.mp4
2600,391,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:9),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2601,392,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:10),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2602,393,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ POR,MIL,POR,"Wednesday, January 31",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2603,394,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ POR,MIL,POR,"Wednesday, January 31",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2604,395,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:3),Def,MIL @ POR,MIL,POR,"Wednesday, January 31",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2605,396,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),Def,MIL @ POR,MIL,POR,"Wednesday, January 31",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2606,397,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),Def,MIL @ POR,MIL,POR,"Wednesday, January 31",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/352/0fa16b43-fb54-d5fe-8b69-674c8ac1a75c_1280x720.mp4
2607,398,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ DAL,MIL,DAL,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2608,399,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ DAL,MIL,DAL,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2609,400,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,MIL @ DAL,MIL,DAL,"Saturday, February 3",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2610,401,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,MIL @ DAL,MIL,DAL,"Saturday, February 3",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2611,402,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:5),Def,MIL @ DAL,MIL,DAL,"Saturday, February 3",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2612,403,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Def,MIL @ UTA,MIL,UTA,"Sunday, February 4",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/392/345dfcf5-821a-3aed-7e2f-8e863b4d43a0_1280x720.mp4
2613,404,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Def,MIL @ UTA,MIL,UTA,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2614,405,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Def,MIL @ UTA,MIL,UTA,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2615,406,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),Def,MIL @ UTA,MIL,UTA,"Sunday, February 4",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2616,407,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:5),Def,MIL @ UTA,MIL,UTA,"Sunday, February 4",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2617,408,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2618,409,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:2),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2619,410,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:3),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2620,411,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:4),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2621,412,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:5),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2622,413,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:6),Def,MIL @ PHX,MIL,PHX,"Tuesday, February 6",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2623,414,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Def,MIN @ MIL,MIN,MIL,"Thursday, February 8",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2624,415,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Def,MIN @ MIL,MIN,MIL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2625,416,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2626,417,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2627,418,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2628,419,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2629,420,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:5),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2630,421,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2631,422,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:7),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2632,423,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:8),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2633,424,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:9),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/414/5f0117e1-bbff-accc-5e56-d19b92470714_1280x720.mp4
2634,425,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:10),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2635,426,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:11),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2636,427,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:12),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2637,428,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:13),Def,CHA @ MIL,CHA,MIL,"Friday, February 9",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2638,429,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2639,430,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2640,431,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2641,432,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2642,433,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:5),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2643,434,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:6),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2644,435,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:7),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2645,436,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:8),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2646,437,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:9),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2647,438,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:10),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2648,439,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:11),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2649,440,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:12),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2650,441,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:13),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",4,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2651,442,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:14),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",4,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2652,443,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2653,444,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300466/305/6704ff9a-98d7-5bb7-f5ea-3a00955da402_1280x720.mp4
2654,445,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2655,446,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2656,447,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:5),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2657,448,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:6),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2658,449,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2659,450,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:8),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/209/c22a2fc6-983c-6a21-7290-3b901808f25b_1280x720.mp4
2660,451,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:9),Def,MIA @ MIL,MIA,MIL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2661,452,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ MEM,MIL,MEM,"Thursday, February 15",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2662,453,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ MEM,MIL,MEM,"Thursday, February 15",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2663,454,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,MIL @ MEM,MIL,MEM,"Thursday, February 15",4,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2664,455,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,MIL @ MEM,MIL,MEM,"Thursday, February 15",4,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2665,456,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2666,457,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2667,458,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2668,459,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:4),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2669,460,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2670,461,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:6),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2671,462,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:7),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2672,463,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:8),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2673,464,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:9),Def,MIL @ MIN,MIL,MIN,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/328/35645ec9-cf3f-4d8b-953e-6527a7eb35cd_1280x720.mp4
2674,465,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:1),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2675,466,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:2),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2676,467,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:3),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2677,468,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:0 Def:4),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2678,469,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2679,470,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2680,471,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:7),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/427/2629cb9c-6242-2a1f-b475-e9ba6345eaaf_1280x720.mp4
2681,472,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:8),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/15/cb1a6598-a67b-ffbe-2b77-c7b55b7cec33_1280x720.mp4
2682,473,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:9),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/15/cb1a6598-a67b-ffbe-2b77-c7b55b7cec33_1280x720.mp4
2683,474,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:10),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/15/cb1a6598-a67b-ffbe-2b77-c7b55b7cec33_1280x720.mp4
2684,475,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:11),Def,MIL @ PHI,MIL,PHI,"Sunday, February 25",4,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/15/cb1a6598-a67b-ffbe-2b77-c7b55b7cec33_1280x720.mp4
2685,476,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Def,CHA @ MIL,CHA,MIL,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/15/cb1a6598-a67b-ffbe-2b77-c7b55b7cec33_1280x720.mp4
