, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
70,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ NYK,MIL,NYK,"Monday, December 25",1,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/12/f0225245-b830-f5eb-098c-0f1be909bf53_1280x720.mp4
71,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,MIL @ NYK,MIL,NYK,"Monday, December 25",2,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/171/fbada3fa-26c2-de8f-93f9-ac3d9420f3b8_1280x720.mp4
72,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:2),Off,MIL @ NYK,MIL,NYK,"Monday, December 25",2,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/203/1f6cee5f-ce90-c624-5fa9-208eb44ebe1d_1280x720.mp4
73,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:3),Off,MIL @ NYK,MIL,NYK,"Monday, December 25",2,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/209/d092cd9e-b898-651c-73af-1f979c58624a_1280x720.mp4
74,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:5 Def:8),Off,MIL @ NYK,MIL,NYK,"Monday, December 25",4,https://videos.nba.com/nba/pbp/media/2023/12/25/0022300401/636/a10a9c57-e351-1564-16b7-39730fdf4fa9_1280x720.mp4
75,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:7),Off,MIL @ BKN,MIL,BKN,"Wednesday, December 27",4,https://videos.nba.com/nba/pbp/media/2023/12/27/0022300417/574/e26f8bc7-f961-36f2-4f48-2205102c6a94_1280x720.mp4
76,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Off,MIL @ BKN,MIL,BKN,"Wednesday, December 27",4,https://videos.nba.com/nba/pbp/media/2023/12/27/0022300417/638/1c4fc4dc-0111-8015-c8b7-e841e114bb72_1280x720.mp4
77,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,MIL @ CLE,MIL,CLE,"Friday, December 29",1,https://videos.nba.com/nba/pbp/media/2023/12/29/0022300433/123/cd4cf5a4-6b47-6d54-32eb-1bba3b8f3db3_1280x720.mp4
78,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,MIL @ CLE,MIL,CLE,"Friday, December 29",2,https://videos.nba.com/nba/pbp/media/2023/12/29/0022300433/267/a23ceb50-c99a-0ac8-1676-cd303f4d6ac8_1280x720.mp4
79,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:10),Off,IND @ MIL,IND,MIL,"Monday, January 1",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/403/f753b808-6a03-fbac-0741-e9d3c8b19076_1280x720.mp4
80,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:12),Off,IND @ MIL,IND,MIL,"Monday, January 1",3,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/433/c5c16c9a-9c6b-5807-dbb1-627a6f96fbdf_1280x720.mp4
81,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:14),Off,IND @ MIL,IND,MIL,"Monday, January 1",4,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300454/614/729b0d53-5a98-97f1-a51d-e92f7f6921ae_1280x720.mp4
82,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),Off,MIL @ SAS,MIL,SAS,"Thursday, January 4",2,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/217/f48d3927-f3df-055a-61f8-b7b0c0d5ce85_1280x720.mp4
83,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Off,MIL @ SAS,MIL,SAS,"Thursday, January 4",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/366/7eb3fca3-9792-f613-3e73-bb611dad2a8d_1280x720.mp4
84,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:9),Off,MIL @ SAS,MIL,SAS,"Thursday, January 4",3,https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/429/6aa15aaa-5e7a-fd61-cb87-8cc3368dab5d_1280x720.mp4
85,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),Off,MIL @ HOU,MIL,HOU,"Saturday, January 6",2,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/299/fd9fb213-4fbb-ac17-3eed-70f4b2551a7b_1280x720.mp4
86,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:6),Off,MIL @ HOU,MIL,HOU,"Saturday, January 6",2,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/307/65b567f4-e778-5765-4a72-bc44f32e4466_1280x720.mp4
87,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:14),Off,MIL @ HOU,MIL,HOU,"Saturday, January 6",4,https://videos.nba.com/nba/pbp/media/2024/01/06/0022300496/687/fb8d8121-8997-31c3-8869-032c7ce93e1a_1280x720.mp4
88,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,UTA @ MIL,UTA,MIL,"Monday, January 8",1,https://videos.nba.com/nba/pbp/media/2024/01/08/0022300510/156/5babb286-429a-aff0-5669-76be40c0af99_1280x720.mp4
89,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,UTA @ MIL,UTA,MIL,"Monday, January 8",2,https://videos.nba.com/nba/pbp/media/2024/01/08/0022300510/245/b20bc562-7172-3607-a4fb-3f4615ac2b9d_1280x720.mp4
90,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:3),Off,UTA @ MIL,UTA,MIL,"Monday, January 8",3,https://videos.nba.com/nba/pbp/media/2024/01/08/0022300510/332/820f29ff-fa0a-7125-2a9e-10a045ccc1ee_1280x720.mp4
91,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:5),Off,UTA @ MIL,UTA,MIL,"Monday, January 8",4,https://videos.nba.com/nba/pbp/media/2024/01/08/0022300510/537/3486ee34-592c-ec41-58b0-5784e30b7190_1280x720.mp4
92,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:3),Off,BOS @ MIL,BOS,MIL,"Thursday, January 11",1,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/137/f6112b22-0a0c-aa49-8722-b0490f0a642f_1280x720.mp4
93,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,BOS @ MIL,BOS,MIL,"Thursday, January 11",2,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/172/9d2e2f56-bf87-e289-5866-3bfce3d546c2_1280x720.mp4
94,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),Off,BOS @ MIL,BOS,MIL,"Thursday, January 11",2,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/269/604d8458-a4a2-5972-7def-b21c1615cae1_1280x720.mp4
95,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:6),Off,BOS @ MIL,BOS,MIL,"Thursday, January 11",3,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/359/eb1eb976-b245-57fc-69d1-57b63fde4eb6_1280x720.mp4
96,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:5 Def:7),Off,BOS @ MIL,BOS,MIL,"Thursday, January 11",3,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300528/423/e5de2cea-192d-35a6-6f88-1e41de593c48_1280x720.mp4
97,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:3),Off,GSW @ MIL,GSW,MIL,"Saturday, January 13",2,https://videos.nba.com/nba/pbp/media/2024/01/13/0022300545/169/f12a32b7-90dc-877d-af39-426fcc349eeb_1280x720.mp4
98,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,GSW @ MIL,GSW,MIL,"Saturday, January 13",2,https://videos.nba.com/nba/pbp/media/2024/01/13/0022300545/225/4b6d51eb-d2f2-b37a-4ea0-981adcfe285b_1280x720.mp4
99,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:4),Off,GSW @ MIL,GSW,MIL,"Saturday, January 13",3,https://videos.nba.com/nba/pbp/media/2024/01/13/0022300545/321/c2a4b302-f885-b67b-3a99-3f1de675fce9_1280x720.mp4
100,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:8),Off,SAC @ MIL,SAC,MIL,"Sunday, January 14",3,https://videos.nba.com/nba/pbp/media/2024/01/14/0022300552/424/f1830208-a5e8-a792-d45d-5be45861e2fa_1280x720.mp4
101,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ DET,MIL,DET,"Saturday, January 20",2,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300592/269/77169850-a9e2-55a9-3d82-903881146efa_1280x720.mp4
102,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:0),Off,MIL @ DET,MIL,DET,"Saturday, January 20",3,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300592/409/312ec395-2ad1-d093-5fc6-30f923253863_1280x720.mp4
103,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:6),Off,MIL @ DET,MIL,DET,"Saturday, January 20",4,https://videos.nba.com/nba/pbp/media/2024/01/20/0022300592/710/fc3cee78-8e5a-08f3-d89a-6f9d74719b53_1280x720.mp4
104,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:14),Off,MIL @ DET,MIL,DET,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300606/689/dae51e1b-392c-b405-fde0-fa68a8497a97_1280x720.mp4
105,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:14),Off,MIL @ DET,MIL,DET,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300606/699/117405b9-a1dc-38ea-1e71-494ff33df5e3_1280x720.mp4
106,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:14),Off,MIL @ DET,MIL,DET,"Monday, January 22",4,https://videos.nba.com/nba/pbp/media/2024/01/22/0022300606/707/ba7b3bbf-b94b-e5ff-f39f-1a767e385f32_1280x720.mp4
107,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,CLE @ MIL,CLE,MIL,"Wednesday, January 24",1,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300624/37/7d37ee15-6bf2-9b0b-640e-ba9b990ab355_1280x720.mp4
108,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:11),Off,CLE @ MIL,CLE,MIL,"Wednesday, January 24",3,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300624/362/27b37a8d-73fc-7445-04c5-55a9acb24e0b_1280x720.mp4
109,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Off,CLE @ MIL,CLE,MIL,"Friday, January 26",3,https://videos.nba.com/nba/pbp/media/2024/01/26/0022300639/395/2c74a07c-ce93-6aa6-3fd5-e3dd28a50a19_1280x720.mp4
110,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:9),Off,CLE @ MIL,CLE,MIL,"Friday, January 26",4,https://videos.nba.com/nba/pbp/media/2024/01/26/0022300639/709/f2fb425b-1c4c-779f-222c-449c576e09a8_1280x720.mp4
111,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Off,NOP @ MIL,NOP,MIL,"Saturday, January 27",3,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300648/351/bcad0f89-3a6f-c90e-4fe3-8e568bca0138_1280x720.mp4
112,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),Off,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300667/47/dadfbe9e-d1ee-7bda-c170-a2b0cd981d21_1280x720.mp4
113,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Off,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300667/437/13eea19d-af4f-eea9-2d81-65af71cb64da_1280x720.mp4
114,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,MIL @ POR,MIL,POR,"Wednesday, January 31",1,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300683/34/ca321a29-8f31-96a3-9718-40e4abbf3a7c_1280x720.mp4
115,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,MIL @ POR,MIL,POR,"Wednesday, January 31",1,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300683/142/ff96df2e-c6f4-7681-13ee-27e0b139520b_1280x720.mp4
116,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:4),Off,MIL @ POR,MIL,POR,"Wednesday, January 31",3,https://videos.nba.com/nba/pbp/media/2024/01/31/0022300683/316/ce4013b4-10c6-cf97-fba5-46aa25363ab0_1280x720.mp4
117,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Off,MIL @ DAL,MIL,DAL,"Saturday, February 3",4,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300702/618/ea719369-ee33-9547-ccec-a06baf874ba0_1280x720.mp4
118,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ UTA,MIL,UTA,"Sunday, February 4",1,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300711/65/ae2c49ed-d171-5f13-769f-837a3143bd71_1280x720.mp4
119,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:1),Off,MIL @ UTA,MIL,UTA,"Sunday, February 4",2,https://videos.nba.com/nba/pbp/media/2024/02/04/0022300711/285/ab642dcc-5dc8-1b0b-f666-f7cec3a89e74_1280x720.mp4
120,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ PHX,MIL,PHX,"Tuesday, February 6",1,https://videos.nba.com/nba/static/missing.mp4
121,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:1),Off,MIL @ PHX,MIL,PHX,"Tuesday, February 6",1,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300725/55/4b29f0fb-8f42-c7c4-77af-0bc24e4482dd_1280x720.mp4
122,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:1),Off,MIL @ PHX,MIL,PHX,"Tuesday, February 6",1,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300725/116/f16e429f-1225-3815-aa9f-4963d4205f01_1280x720.mp4
123,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:2),Off,MIL @ PHX,MIL,PHX,"Tuesday, February 6",2,https://videos.nba.com/nba/pbp/media/2024/02/06/0022300725/214/bf382d22-967c-0574-eefa-23b640121b59_1280x720.mp4
124,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIN @ MIL,MIN,MIL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300738/8/2c1c1d67-32e5-38c2-7152-fd7235c71887_1280x720.mp4
125,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Off,CHA @ MIL,CHA,MIL,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2024/02/09/0022300745/140/7cdf08bf-771f-fe3f-afb3-f8b9c7d9c4a7_1280x720.mp4
126,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:6),Off,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/176/401b5ba8-f6bf-e391-0ed8-b10f5e589e6c_1280x720.mp4
127,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Off,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/299/2a470a42-1d74-d9bf-1205-19752d5aad86_1280x720.mp4
128,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:8),Off,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/331/529ff253-1731-c83c-1377-ab9dde47ac24_1280x720.mp4
129,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:10),Off,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300767/376/a2d20742-dd38-f7b1-6849-1e50dfa1e577_1280x720.mp4
130,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Off,MIA @ MIL,MIA,MIL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300773/52/f092918a-c8a9-d1a7-d397-04a994f04e4a_1280x720.mp4
131,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:1),Off,MIA @ MIL,MIA,MIL,"Tuesday, February 13",1,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300773/58/18635028-2929-1786-37da-2fa2fd6c3bc1_1280x720.mp4
132,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/static/missing.mp4
133,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/static/missing.mp4
134,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:3),Off,MIL @ MIN,MIL,MIN,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300808/296/267e8cb3-296d-c7dc-0c60-b62d640948ba_1280x720.mp4
135,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:9),Off,MIL @ MIN,MIL,MIN,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300808/626/f41ca7f9-ff1f-7553-1da7-b0caa9061418_1280x720.mp4
136,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:4),Off,MIL @ PHI,MIL,PHI,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300817/118/adabe630-40e6-3cdd-d879-a747e0e6de5b_1280x720.mp4
137,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,CHA @ MIL,CHA,MIL,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300840/20/ec207adc-d3af-4530-4e44-b272e3ee7cf1_1280x720.mp4
138,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,CHA @ MIL,CHA,MIL,"Tuesday, February 27",2,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300840/239/2034a61f-5c74-4fce-b2b3-989768c18989_1280x720.mp4
139,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:5),Off,CHA @ MIL,CHA,MIL,"Tuesday, February 27",3,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300840/373/934f0e80-0383-898d-37bc-750519bfac32_1280x720.mp4
140,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Off,MIL @ CHA,MIL,CHA,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300849/15/7824c42f-ddc1-2b67-e31e-dacdc60134cf_1280x720.mp4
141,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,MIL @ CHA,MIL,CHA,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300849/150/79603a55-48de-eea8-f920-f97551cc5240_1280x720.mp4
142,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,MIL @ CHI,MIL,CHI,"Friday, March 1",1,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/76/d7436cb8-8dec-e55e-f87e-f8c16537912a_1280x720.mp4
143,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:7),Off,MIL @ CHI,MIL,CHI,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/330/60afc54e-e541-97ba-1735-e1fc8b6dc828_1280x720.mp4
144,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:7),Off,MIL @ CHI,MIL,CHI,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/346/e95dc7e5-ddba-0508-96ee-2ffd0ed6621f_1280x720.mp4
145,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:8),Off,MIL @ CHI,MIL,CHI,"Friday, March 1",3,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/400/2f57694c-145f-96dd-4169-35d9767dcfe5_1280x720.mp4
146,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:5 Def:10),Off,MIL @ CHI,MIL,CHI,"Friday, March 1",4,https://videos.nba.com/nba/pbp/media/2024/03/01/0022300864/569/f09bd9d1-6599-00ba-7ba3-cbcbe7538a69_1280x720.mp4
147,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,MIL @ GSW,MIL,GSW,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300899/15/1839ab40-5f7e-04d6-ab48-ebf9768317fe_1280x720.mp4
148,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:4),Off,MIL @ GSW,MIL,GSW,"Wednesday, March 6",3,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300899/414/a015e674-f4a0-3e34-fd05-fa715a5908da_1280x720.mp4
149,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:5),Off,MIL @ LAL,MIL,LAL,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300915/196/26d60680-1c22-cb07-3de6-d460ed3d7d7c_1280x720.mp4
150,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:11),Off,MIL @ LAL,MIL,LAL,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300915/551/b2ddf353-9a13-e88e-6df1-0add6d009ef3_1280x720.mp4
151,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:1),Off,MIL @ SAC,MIL,SAC,"Tuesday, March 12",1,https://videos.nba.com/nba/pbp/media/2024/03/12/0022300945/155/e80ad763-b5d8-7a91-f6ef-fd57128d7c54_1280x720.mp4
152,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:3),Off,PHI @ MIL,PHI,MIL,"Thursday, March 14",2,https://videos.nba.com/nba/pbp/media/2024/03/14/0022300958/214/6910c879-e3f1-cba2-806c-a27c6e253e11_1280x720.mp4
153,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,PHI @ MIL,PHI,MIL,"Thursday, March 14",2,https://videos.nba.com/nba/pbp/media/2024/03/14/0022300958/282/4c894acf-ee39-b706-6192-bbb6d5e3e9ed_1280x720.mp4
154,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:4),Off,PHI @ MIL,PHI,MIL,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2024/03/14/0022300958/334/0140d8cf-304c-2496-7074-1baaeb7cb631_1280x720.mp4
155,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:6),Off,PHI @ MIL,PHI,MIL,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2024/03/14/0022300958/383/b8913f29-8a71-37ff-ad29-f31e397e7e92_1280x720.mp4
156,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:2),Off,BKN @ MIL,BKN,MIL,"Thursday, March 21",1,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301007/125/bf7bb2b4-55bd-97f4-9d81-e684a23cadb8_1280x720.mp4
157,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:2),Off,BKN @ MIL,BKN,MIL,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301007/147/81d75ffb-49ff-f964-1952-4ce74f1ca5ac_1280x720.mp4
158,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:6),Off,BKN @ MIL,BKN,MIL,"Thursday, March 21",4,https://videos.nba.com/nba/pbp/media/2024/03/21/0022301007/589/09f635f2-b1e1-2843-fdcb-0f718cbd0c25_1280x720.mp4
159,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:3),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/38/fc6af264-e917-b59e-a2af-65882a7c3011_1280x720.mp4
160,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:2 Def:3),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/40/afe7a80e-0d24-b3f6-5ecd-1b18e2505bcf_1280x720.mp4
161,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:3 Def:4),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",2,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/190/ce5ee2ae-64c8-0c75-2654-c577bfe62c7c_1280x720.mp4
162,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:4 Def:10),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",3,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/347/ef25873c-d9b4-9ae3-3fbe-ac35287caddb_1280x720.mp4
163,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:5 Def:10),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",3,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/362/79170acc-16cb-49ca-9e6b-62c1c7f8169f_1280x720.mp4
164,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:6 Def:11),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",3,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/460/540bdd23-b4b3-8902-a218-69f96cf4a64b_1280x720.mp4
165,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:7 Def:11),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",3,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/462/656cbe2f-5269-c12e-2b95-af4c1eace600_1280x720.mp4
166,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:8 Def:11),Off,OKC @ MIL,OKC,MIL,"Sunday, March 24",4,https://videos.nba.com/nba/pbp/media/2024/03/24/0022301030/573/8a91bbf5-66b9-6bb7-2e99-b53e50908b46_1280x720.mp4
167,,Giannis Antetokounmpo,G. Antetokounmpo REBOUND (Off:1 Def:0),Off,LAL @ MIL,LAL,MIL,"Tuesday, March 26",1,https://videos.nba.com/nba/pbp/media/2024/03/26/0022301045/16/7f5680f2-9668-d7d8-b9cb-43921d796b9f_1280x720.mp4
