PLAY ID,SEASON,PLAYER ID,PLAYER NAME,REBOUND TYPE,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link,DOWNLOADED
hoop_cut_467,2022-23,102,Trey Murphy III,OREB,Murphy III REBOUND (Off:2 Def:0),NYK @ NOP,NYK,NOP,"Friday, April 7",3,https://videos.nba.com/nba/pbp/media/2023/04/07/0022201209/447/416c7567-56d8-46df-b4f0-f841abc6a6b8_1280x720.mp4,False
hoop_cut_468,2022-23,158,Ivica Zubac,OREB,Zubac REBOUND (Off:2 Def:8),LAL @ LAC,LAL,LAC,"Wednesday, April 5",4,https://videos.nba.com/nba/pbp/media/2023/04/05/0022201196/538/a6c2040c-0e69-7be3-f898-5ea5f5a4592a_1280x720.mp4,False
hoop_cut_469,2022-23,142,Zach Collins,OREB,Collins REBOUND (Off:1 Def:0),SAS @ ORL,SAS,ORL,"Friday, December 23",1,https://videos.nba.com/nba/pbp/media/2022/12/23/0022200479/96/582e811c-5c08-64f5-08e2-b325baa208c0_1280x720.mp4,False
hoop_cut_470,2022-23,81,Josh Giddey,OREB,Giddey REBOUND (Off:1 Def:6),OKC @ NYK,OKC,NYK,"Sunday, November 13",4,https://videos.nba.com/nba/pbp/media/2022/11/13/0022200192/560/00b2e4ef-506f-c2a7-3672-cdb63a817545_1280x720.mp4,False
hoop_cut_471,2022-23,190,Keita Bates-Diop,OREB,Bates-Diop REBOUND (Off:1 Def:1),LAC @ SAS,LAC,SAS,"Friday, November 4",3,https://videos.nba.com/nba/pbp/media/2022/11/04/0022200126/415/e8e35841-5cc5-cbb2-4201-79fea57c9fdd_1280x720.mp4,False
hoop_cut_472,2022-23,58,Paolo Banchero,OREB,Banchero REBOUND (Off:1 Def:0),ORL @ UTA,ORL,UTA,"Friday, January 13",1,https://videos.nba.com/nba/pbp/media/2023/01/13/0022200638/46/3b2824bc-ab76-8da1-309a-6017024ad1a4_1280x720.mp4,False
hoop_cut_473,2022-23,207,Jalen Duren,OREB,Duren REBOUND (Off:1 Def:2),DET @ CLE,DET,CLE,"Wednesday, February 8",2,https://videos.nba.com/nba/pbp/media/2023/02/08/0022200822/190/3b496cd7-6aa1-44e6-05ba-fe109f8d3714_1280x720.mp4,False
hoop_cut_474,2022-23,49,Dejounte Murray,OREB,Murray REBOUND (Off:2 Def:2),OKC @ ATL,OKC,ATL,"Monday, December 5",3,https://videos.nba.com/nba/pbp/media/2022/12/05/0022200354/415/b57da67b-d701-f723-9545-e0ea8fbcf88a_1280x720.mp4,False
hoop_cut_475,2022-23,198,Kyle Anderson,OREB,Anderson REBOUND (Off:3 Def:8),UTA @ MIN,UTA,MIN,"Monday, January 16",4,https://videos.nba.com/nba/pbp/media/2023/01/16/0022200662/637/831330b2-76bb-2a0b-c286-4ff0b6bd1813_1280x720.mp4,False
hoop_cut_476,2023-24,268,Trey Jemison III,OREB,Jemison REBOUND (Off:4 Def:3),SAS @ MEM,SAS,MEM,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/394/1f1a57c8-f632-40bf-764f-1dbfdab4cc9e_1280x720.mp4,False
hoop_cut_477,2023-24,180,Alex Caruso,OREB,Caruso REBOUND (Off:1 Def:2),SAC @ CHI,SAC,CHI,"Saturday, February 3",3,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300700/483/077b7a68-4f24-3c5a-ceac-489d33f2ea60_1280x720.mp4,False
hoop_cut_478,2023-24,7,Devin Booker,OREB,Booker REBOUND (Off:1 Def:2),PHX @ ATL,PHX,ATL,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2024/02/02/0022300690/406/d673aee7-0faf-d563-3d1c-5e4ebf75709f_1280x720.mp4,False
hoop_cut_479,2023-24,58,Domantas Sabonis,OREB,Sabonis REBOUND (Off:2 Def:2),LAL @ SAC,LAL,SAC,"Wednesday, March 13",1,https://videos.nba.com/nba/pbp/media/2024/03/13/0022300954/82/b4c68fa0-c8f9-416c-36c4-37cda816626a_1280x720.mp4,False
hoop_cut_480,2023-24,58,Domantas Sabonis,OREB,Sabonis REBOUND (Off:1 Def:4),NOP @ SAC,NOP,SAC,"Thursday, April 11",2,https://videos.nba.com/nba/pbp/media/2024/04/11/0022301170/209/6c57f581-0079-1829-f195-e1f25cc9022a_1280x720.mp4,False
hoop_cut_481,2023-24,58,Domantas Sabonis,OREB,Sabonis REBOUND (Off:6 Def:2),SAC @ OKC,SAC,OKC,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301153/400/27b9588a-017e-44f8-0d63-25b2292395a1_1280x720.mp4,False
hoop_cut_482,2023-24,173,Obi Toppin,OREB,Toppin REBOUND (Off:2 Def:0),OKC @ IND,OKC,IND,"Friday, April 5",4,https://videos.nba.com/nba/pbp/media/2024/04/05/0022301116/522/7ff3c24b-8e11-5ae0-7583-88aa557025e2_1280x720.mp4,False
hoop_cut_483,2023-24,113,Jabari Smith Jr.,OREB,Smith Jr. REBOUND (Off:1 Def:6),HOU @ SAC,HOU,SAC,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300929/327/e304a7af-f3c0-a98e-c48d-5646e3921a2f_1280x720.mp4,False
hoop_cut_484,2023-24,41,Alperen Sengun,OREB,Sengun REBOUND (Off:3 Def:4),HOU @ PHI,HOU,PHI,"Monday, January 15",3,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300555/451/681dcb86-f047-512c-2527-e8860a17733e_1280x720.mp4,False
hoop_cut_485,2023-24,189,Kelly Olynyk,OREB,Olynyk REBOUND (Off:3 Def:5),TOR @ MIA,TOR,MIA,"Friday, April 12",3,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301176/346/ea7ed287-af3f-c5a3-9353-2618f66cb321_1280x720.mp4,False
hoop_cut_486,2023-24,267,Cason Wallace,OREB,Wallace REBOUND (Off:1 Def:1),OKC @ SAS,OKC,SAS,"Wednesday, January 24",4,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300622/571/01d216de-c515-b42b-4e47-06083180e517_1280x720.mp4,False
hoop_cut_487,2023-24,313,Mitchell Robinson,OREB,Robinson REBOUND (Off:6 Def:2),NYK @ MIN,NYK,MIN,"Monday, November 20",3,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300221/388/737e92b6-7c4a-9e85-9c37-c0e311ebaa23_1280x720.mp4,False
hoop_cut_488,2023-24,276,Peyton Watson,OREB,Watson REBOUND (Off:1 Def:4),MEM @ DEN,MEM,DEN,"Monday, March 25",3,https://videos.nba.com/nba/pbp/media/2024/03/25/0022301040/457/dcb1e318-55a6-5e9c-15a0-de8d25f1e124_1280x720.mp4,False
hoop_cut_489,2023-24,230,Trayce Jackson-Davis,OREB,Jackson-Davis REBOUND (Off:2 Def:6),MIA @ GSW,MIA,GSW,"Thursday, December 28",3,https://videos.nba.com/nba/pbp/media/2023/12/28/0022300426/452/0e84caba-f392-df8a-db53-197c27ce539e_1280x720.mp4,False
hoop_cut_490,2023-24,165,Jake LaRavia,OREB,LaRavia REBOUND (Off:2 Def:0),MEM @ OKC,MEM,OKC,"Monday, December 18",4,https://videos.nba.com/nba/pbp/media/2023/10/27/0022300078/604/6bcc4e58-8ed2-baf8-d177-09e0ce5bddba_1280x720.mp4,False
hoop_cut_491,2023-24,102,Bennedict Mathurin,OREB,Mathurin REBOUND (Off:4 Def:4),UTA @ IND,UTA,IND,"Wednesday, November 8",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300158/566/d27d8fc4-31a0-3e10-a69d-689637b909f0_1280x720.mp4,False
hoop_cut_492,2023-24,140,Tyus Jones,OREB,Jones REBOUND (Off:1 Def:2),WAS @ IND,WAS,IND,"Wednesday, January 10",2,https://videos.nba.com/nba/pbp/media/2023/10/28/0022300089/53/04c48877-64bc-3ea6-7b9c-3b4641a3056a_1280x720.mp4,False
hoop_cut_493,2023-24,303,Nick Smith Jr.,OREB,Smith Jr. REBOUND (Off:1 Def:1),MIL @ CHA,MIL,CHA,"Friday, November 17",4,https://videos.nba.com/nba/pbp/media/2023/11/17/0022300027/632/c37cc3ea-1739-9d99-0f24-d696b82a1421_1280x720.mp4,False
hoop_cut_494,2023-24,97,Khris Middleton,OREB,Middleton REBOUND (Off:1 Def:0),MIL @ IND,MIL,IND,"Thursday, November 9",2,https://videos.nba.com/nba/pbp/media/2023/11/17/0022300027/37/514212db-bc89-d43e-2099-6f4b2d174e76_1280x720.mp4,False
hoop_cut_495,2023-24,41,Alperen Sengun,OREB,Sengun REBOUND (Off:2 Def:5),OKC @ HOU,OKC,HOU,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/434/dba3ca8d-9646-4cf3-bfcb-98cc26346a2f_1280x720.mp4,False
hoop_cut_496,2023-24,359,Anthony Black,OREB,Black REBOUND (Off:1 Def:0),ORL @ WAS,ORL,WAS,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300894/35/4675110d-0071-3b66-2725-d5964a4dd1d8_1280x720.mp4,False
hoop_cut_497,2023-24,30,Anfernee Simons,OREB,Simons REBOUND (Off:1 Def:0),POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2024/02/02/0022300697/59/1b42cf39-2dc4-33cc-9e7d-f2f1c716ba61_1280x720.mp4,False
hoop_cut_498,2023-24,141,Jaime Jaquez Jr.,OREB,Jaquez Jr. REBOUND (Off:3 Def:0),MIA @ NYK,MIA,NYK,"Friday, November 24",4,https://videos.nba.com/nba/pbp/media/2023/11/24/0022300045/468/ee0c4979-e500-b39c-6d80-257b0413dbfe_1280x720.mp4,False
hoop_cut_499,2023-24,12,Nikola Jokić,OREB,Jokic REBOUND (Off:1 Def:2),TOR @ DEN,TOR,DEN,"Monday, March 11",1,https://videos.nba.com/nba/pbp/media/2024/03/11/0022300937/39/ff720a01-a3e0-a3d4-8fa5-c445337940c3_1280x720.mp4,False
hoop_cut_500,2023-24,225,Moses Moody,OREB,Moody REBOUND (Off:1 Def:1),GSW @ BOS,GSW,BOS,"Sunday, March 3",1,https://videos.nba.com/nba/pbp/media/2024/03/03/0022300872/72/ddd9ab8d-388c-0c5a-da54-33d0aaa3823d_1280x720.mp4,False
